MATRICULA,NOME,EST_CIVIL,GRAU_INSTRUCAO,NASC_DT,SEXO,LOCALIZACAO,FUNCAO_LOCALIZACAO,LOCALIZACAO_DT,POSSE_BANCO_DT
4654231,Henry Oliveira,8,8,12051981,1,8590,12010,2023-03-02,2007-07-23
4662427,Henry Souza,2,8,18051966,1,8590,12381,2023-10-13,2010-05-31
4740657,Isaac Pereira,1,8,24101971,1,8590,12381,2023-08-21,2014-12-15
4916030,Isaque Pacheco,2,8,25041977,1,8590,12331,2024-01-08,2009-12-01
4927746,Ísis Alves,2,8,26031995,2,8590,12381,2020-01-13,2015-07-27
4964620,Jade Farias,1,8,9011979,2,8590,12392,2022-03-14,2004-10-18
5032855,João Felipe Vasconcelos,2,8,8091969,1,8590,12392,2023-02-14,2007-10-26
5625870,Lavínia Carvalho,3,8,1121983,2,8590,12050,2024-02-01,2010-07-19
5674801,Leandro Nogueira,2,8,23011973,1,8590,12381,2019-09-16,2007-10-01
5789462,Levi Sá,2,8,11081986,1,8590,12331,2015-01-21,2003-09-29
6333896,Luiza Martins,1,8,1061970,2,8590,12381,2023-04-12,1999-02-01
6427387,Maitê das Neves,2,8,23041982,2,8590,12331,2018-11-01,2014-03-31
6609308,Maria Alice Fonseca,1,8,27041973,2,8590,12381,2021-02-09,2002-10-14
6836352,Maria Julia Ramos,1,8,7041981,2,8590,12050,2024-01-22,2005-10-24
6866504,Maria Laura Ramos,1,8,5101976,2,8590,12331,2002-09-02,2005-05-09
6946973,Maria Luiza Macedo,1,8,18091999,2,8590,12331,2024-02-09,2009-11-23
7208532,Matteo Garcia,2,8,7031977,1,8590,12050,2020-02-27,2010-07-26
7321089,Melina Cirino,3,8,7101994,2,8590,12050,2024-04-15,2012-12-10
7386796,Miguel Câmara,2,8,19101976,1,8590,12392,2021-02-08,2009-04-13
7457989,Murilo Machado,2,8,12081973,1,8590,12010,2020-11-23,2011-01-10
7651341,Noah Silva,2,8,28041976,1,8590,12392,2019-08-29,2005-09-12
8063842,Rael Macedo,1,8,8101984,1,8590,12381,2024-03-11,2013-10-28
8087860,Rafael Porto,2,8,3021979,1,8590,12331,2014-03-10,2012-05-21
8277677,Rebeca Ribeiro,3,8,30061982,2,8590,12381,2015-07-01,2011-05-02
8307805,Rhavi Pimenta,8,8,2031978,1,8590,12392,2022-04-19,2000-02-28
8485603,Sofia Aparecida,2,8,27111988,2,8590,12330,2019-11-26,2011-02-07
8502461,Sofia Mendonça,2,8,8081971,2,8590,12381,2018-01-15,2009-11-09
8719056,Francisco Moreira,1,8,31071990,1,8590,12381,2018-02-14,2003-09-29
8791009,Leandro da Conceição,1,8,27091968,1,8590,12381,2008-12-18,2002-11-18
8825575,Matteo da Mota,1,8,22111975,1,8590,12330,2021-02-08,2006-05-08
8829179,Murilo Mendes,1,8,15091983,1,8590,12392,2017-02-20,2008-06-09
8883944,Ravi Mendes,1,8,23011986,1,8590,12392,2024-01-12,1982-08-19
9061433,Laís Barbosa,2,8,3081977,2,8590,12331,2024-02-16,2008-11-03
9170418,Zoe Melo,2,8,18011983,2,8590,12331,2007-10-01,2023-12-05
9457114,Thales da Rocha,1,8,22051969,1,8590,12392,2013-04-29,2007-07-16
9909386,Yan Pires,1,8,17051990,1,8590,12331,2005-07-18,2010-04-05
9931231,Yasmin Silveira,3,8,24061980,2,8590,12331,2023-07-31,2008-02-18
684443,Agatha Teixeira,3,8,5011989,2,8592,12331,2023-05-03,2009-12-01
690009,Alana Macedo,3,8,22031985,2,8592,12330,2022-05-27,2001-02-05
829232,Allana Cavalcanti,2,8,23071991,2,8592,12392,2020-11-18,2005-06-27
958699,Ana Clara Câmara,8,8,17021960,2,8592,12392,2023-07-31,2002-12-16
1056792,Ana Júlia Vasconcelos,3,8,11071990,2,8592,12381,2022-02-14,2014-03-10
1078098,Ana Laura Marques,2,8,28041978,2,8592,12010,2024-03-25,2007-09-24
1404704,Antônio Monteiro,8,8,29031981,1,8592,12381,2017-01-04,2010-09-13
1419648,Antony Cassiano,2,8,26021981,1,8592,12392,2022-05-12,2007-08-27
1439780,Apollo Cavalcante,1,8,28021987,1,8592,12051,2014-08-06,2000-04-10
1463350,Arthur Gabriel Aragão,8,8,12031972,1,8592,12381,2017-11-20,2004-06-14
1505495,Arthur Miguel Rodrigues,2,8,1041979,1,8592,12051,2022-05-30,2000-03-20
2144165,Caio Aparecida,2,8,31081972,1,8592,12381,2022-04-01,2016-01-04
2247754,Calebe Guerra,3,8,9051981,1,8592,12051,2023-10-09,2015-08-10
2410637,Catarina Vargas,2,8,24111980,2,8592,12381,2024-05-27,2000-07-03
2566297,Clarice Montenegro,2,8,25091981,2,8592,12392,2020-11-18,2015-09-14
2607014,Daniel Melo,3,8,17101980,1,8592,12331,2021-07-05,2022-08-15
2664707,Danilo Costela,2,8,28031990,1,8592,12051,2023-03-27,2007-12-03
2750847,Davi Carvalho,1,8,7111975,1,8592,12381,2018-09-04,2014-06-23
2755832,Davi Lucas Andrade,1,8,6051973,1,8592,12392,2024-01-17,2004-03-15
2887988,Diego Nogueira,2,8,4061984,1,8592,12051,2022-10-10,2004-05-03
3110027,Eduardo Pacheco,2,8,17031981,1,8592,12010,2017-02-22,2004-09-13
3183543,José Costa,1,8,1051999,1,8592,12381,2014-08-29,2007-09-17
3268324,Matteo Casa Grande,1,7,18111990,1,8592,12381,2022-04-18,2003-10-20
3468469,Ester Pastor,1,8,8121976,2,8592,12381,2024-01-12,2006-09-25
3570723,Maria Alice Rocha,1,8,2121972,2,8592,12381,2016-11-03,2007-10-15
3771267,Eloah Casa Grande,1,8,10091980,2,8592,12331,2023-07-07,2008-07-14
4066865,Evelyn Machado,1,8,21041988,2,8592,12331,2024-04-16,2015-06-15
4539818,Heloisa Casa Grande,1,8,1041982,2,8592,12331,2011-11-10,2011-05-30
4770727,Isabela Borges,2,8,6011973,2,8592,12381,2018-03-05,2008-02-25
4793121,Isabela Pires,1,8,14031980,2,8592,12331,2019-04-15,2015-09-14
5034614,João Gabriel Abreu,1,8,1121985,1,8592,12381,2020-11-17,2002-02-25
5039416,João Gabriel da Conceição,2,8,4021993,1,8592,12331,2023-06-19,2005-09-19
5125586,João Mendonça,2,8,8051983,1,8592,12381,2023-07-20,2002-03-04
5243933,Joaquim Vieira,2,8,9041998,1,8592,12331,2013-09-02,2008-10-01
5698208,Léo Souza,1,8,7021972,1,8592,12381,2023-03-23,2013-03-04
5799098,Liam Costela,1,8,15061981,1,8592,12381,2016-01-11,2008-07-28
5806472,Liam Dias,1,8,13121989,1,8592,12330,2007-10-08,2013-10-14
5859179,Liz Camargo,1,6,11071982,2,8592,12392,2023-08-21,2008-09-08
5865219,Liz Ramos,1,8,4101982,2,8592,12381,2024-01-15,2000-03-13
5920899,Luan Gomes,1,8,15041989,1,8592,12331,2024-02-02,2011-01-10
6074749,Lucca da Cunha,2,8,12121987,1,8592,12381,2014-12-29,2000-04-10
6170310,Luísa Sá,1,8,30041980,2,8592,12331,2009-06-01,2006-07-10
6189205,Luiz Fernando Abreu,3,8,5011989,1,8592,12381,2019-07-15,2005-04-04
6308136,Luiz Otávio Duarte,3,8,30081984,1,8592,12331,2023-02-03,2024-03-05
6384805,Lunna Alves,2,8,15051990,2,8592,12051,2017-01-10,2007-10-15
6520641,Marcela da Cruz,1,8,28051974,2,8592,12392,2017-02-13,2001-10-15
6558174,Marcelo Silveira,1,8,9011992,1,8592,12381,2023-02-06,2008-10-01
6586985,Marcos Vinicius Rezende,2,8,24031981,1,8592,12331,2019-12-02,2009-12-01
6615926,Maria Alice Pacheco,3,8,29101971,2,8592,12051,2020-09-08,1978-11-08
6651551,Maria Clara Leão,1,8,5011978,2,8592,12392,2023-08-07,2007-07-30
6722963,Maria Flor Alves,1,8,15041992,2,8592,12381,2024-03-18,2012-07-09
6734714,Maria Flor Nogueira,1,8,23101979,2,8592,12392,2024-02-06,2009-12-01
6740638,Maria Helena Aparecida,2,8,21011974,2,8592,12381,2021-07-26,2011-02-07
6748087,Maria Helena Casa Grande,2,8,3021981,2,8592,12330,2019-01-03,2010-05-10
6804791,Maria Isis Nunes,1,8,19121983,2,8592,12392,2022-09-28,2011-03-28
6849103,Maria Laura Caldeira,3,8,23051984,2,8592,12331,2017-03-06,2000-02-28
6891241,Maria Liz Novais,2,8,26061974,2,8592,12051,2014-10-21,2000-07-03
7005861,Maria Sophia Pires,1,8,20101984,2,8592,12392,2014-11-17,2005-09-19
7007448,Maria Vitória Aparecida,8,8,21051989,2,8592,3003,2023-12-18,2005-08-01
7278158,Maya Rezende,2,8,26091969,2,8592,12010,2023-07-31,2004-10-18
7430289,Mirella Rocha,3,8,23011986,2,8592,12051,2021-08-30,2013-06-03
8068363,Rael Nogueira,1,8,8051981,1,8592,12381,2021-05-10,2015-08-24
8137375,Raul da Cruz,2,8,19081976,1,8592,12331,2013-06-18,2005-03-14
8329199,Rodrigo Montenegro,2,8,19121971,1,8592,12083,2023-03-09,2000-09-25
8459539,Sarah Carvalho,1,8,13021991,2,8592,12381,2019-02-01,2001-04-16
8655455,Cauê Novais,1,8,30051971,1,8592,12392,2023-08-01,2009-03-16
8941799,Alexia Almeida,8,8,8061977,2,8592,12381,2022-08-25,1999-05-03
9265994,Isis Santos,8,8,22051979,2,8592,12051,2023-08-07,2000-04-24
9313390,Maria Cecília da Costa,1,8,13121973,2,8592,12051,2013-05-06,2007-07-30
9363554,Nicole Porto,1,8,12032002,2,8592,12381,2016-12-28,2009-11-16
9529519,Théo Novaes,2,8,7101976,1,8592,12331,2022-12-01,2000-07-24
9621262,Thomas Cassiano,1,7,21061982,1,8592,12392,2014-08-07,2013-03-11
684415,Agatha Teixeira,2,8,15121981,2,8593,12392,2020-11-13,2005-02-14
888115,Ana Beatriz Leão,3,8,4061976,2,8593,12381,2016-02-02,1987-03-23
916905,Ana Carolina da Cunha,1,8,7011981,2,8593,12392,2021-09-28,2007-12-03
950211,Ana Cecília Pastor,1,8,20071981,2,8593,12381,2020-12-21,2009-12-01
958157,Ana Clara Alves,3,8,29081982,2,8593,12331,2015-04-01,2004-06-07
1205652,Ana Sophia Correia,2,8,22101985,2,8593,12381,2022-10-20,2012-04-09
1301427,Anna Liz Jesus,2,8,29031981,2,8593,12381,2021-10-19,2004-06-14
1356241,Anthony Montenegro,1,8,12071972,1,8593,12331,2021-02-08,2009-12-01
1493285,Arthur Miguel Nogueira,2,8,23071989,1,8593,12392,2015-09-22,2011-01-10
1943211,Brayan Alves,2,8,5031963,1,8593,12381,2019-02-04,1993-09-01
2105904,Bryan Lima,2,8,18041978,1,8593,12381,2012-06-04,2010-09-27
2485779,Cecilia Cirino,3,8,9031972,2,8593,12331,2024-04-01,2013-08-05
2555892,Clarice Brito,3,8,16031992,2,8593,12381,2021-10-11,2016-05-16
2656980,Daniela Silveira,2,8,21021984,2,8593,3003,2005-07-28,2009-12-01
2805689,Davi Macedo,1,8,11051991,1,8593,12392,2024-02-16,2008-11-03
2961896,Anthony Almeida,2,8,14101987,1,8593,12381,2024-03-18,2015-03-23
2968839,Antony Fonseca,2,8,12111975,1,8593,12331,2021-03-23,2010-09-13
3094737,Davi Sá,3,8,2011982,1,8593,12010,2021-09-28,2009-12-01
3247993,Marcelo Ramos,3,8,21051979,1,8593,12381,2022-07-11,2012-10-29
3326406,Ravi Brito,1,8,27121980,1,8593,12392,2023-07-17,2005-05-30
3377339,Theodoro Sampaio,3,8,12051987,1,8593,12392,2023-09-08,1989-06-29
3386654,Vitor Gabriel Almeida,3,8,30121983,1,8593,12381,2021-02-08,2010-09-27
3511562,Ísis da Luz,2,8,12071985,2,8593,12381,2017-11-20,2000-04-10
3631282,Nicole Melo,3,8,30051983,2,8593,12381,2021-11-08,2008-07-28
3635006,Nina Mendonça,2,8,14041986,2,8593,12331,2020-01-02,2001-11-05
3673403,Eduarda Campos,2,8,10041987,2,8593,12051,2023-05-29,2000-09-25
3831023,Emanuelly Pimenta,5,7,21021975,2,8593,12051,2023-02-13,2009-12-01
3915949,Enzo Gabriel Carvalho,2,8,12011984,1,8593,12381,2019-01-08,2009-12-01
3969904,Erick da Costa,1,8,27111959,1,8593,12051,2023-12-11,2015-09-14
4255127,Gabriela Nascimento,2,8,11101985,2,8593,12331,2012-03-05,2000-02-28
4367619,Giovanna Rezende,2,8,21041978,2,8593,12392,2016-12-12,2000-06-12
4427345,Gustavo da Luz,1,8,13111975,1,8593,12331,2023-11-20,2009-12-01
4610634,Henrique Souza,2,8,9111985,1,8593,12381,2022-10-03,2009-12-01
4829333,Isabelly Barbosa,1,8,6091988,2,8593,12381,2021-03-05,2000-04-10
4952753,Jade Albuquerque,1,8,2121975,2,8593,12381,2021-02-23,2011-01-24
4993964,João Barros,1,8,8091987,1,8593,12392,2018-10-02,2013-10-28
5027721,João Felipe Monteiro,2,8,27041981,1,8593,12051,2018-08-07,2004-05-03
5104768,João Lucas Cirino,1,8,21111965,1,8593,12381,2002-08-05,2008-08-04
5144941,João Miguel Rios,1,8,20011996,1,8593,12381,2022-12-12,2003-12-08
5149976,João Pedro Abreu,2,8,21061974,1,8593,12331,2022-06-15,2012-03-19
5240942,Joaquim Sales,2,8,13011983,1,8593,12381,2023-01-16,2003-07-07
5397848,Julia Lopes,2,8,30041984,2,8593,12381,2012-05-14,2008-12-01
5479699,Kaique Moraes,1,8,11111978,1,8593,12331,2024-05-17,1993-07-05
5570507,Lara Vargas,3,8,18091985,2,8593,12331,2023-10-02,2009-12-01
5590313,Larissa Pereira,8,8,1011968,2,8593,12051,2020-11-18,2023-10-25
5678364,Léo Aragão,1,8,22061981,1,8593,12392,2023-01-02,2000-12-11
5781851,Levi Lima,1,8,19121987,1,8593,12392,2008-01-14,2000-07-24
6028316,Lucas Gabriel Brito,8,8,13061961,1,8593,12381,2024-01-17,1993-03-25
6063074,Lucca Andrade,2,8,28051979,1,8593,12381,2021-10-01,2023-10-05
6311945,Luiza Casa Grande,1,8,23011983,2,8593,12331,2023-11-09,2016-12-12
6378293,Luna Sá,4,8,28051981,2,8593,12381,2023-09-06,2001-11-19
6381368,Luna Sousa,2,8,12071985,2,8593,12331,2022-04-18,2000-03-20
6577782,Marcos Vinicius da Rosa,2,8,24081955,1,8593,12381,2024-01-23,2002-10-21
6604519,Maria Alice Dias,1,8,16021970,2,8593,12381,2016-11-07,2010-07-05
6744022,Maria Helena Borges,1,8,15031973,2,8593,12331,2019-07-03,2009-12-01
6779702,Maria Helena Silveira,2,8,27101985,2,8593,12051,2023-07-31,2004-04-26
6806551,Maria Isis Sousa,1,8,1101984,2,8593,12331,2024-01-31,2000-05-22
6890250,Maria Liz Moura,3,8,21071991,2,8593,12381,2023-02-13,2001-11-19
6918131,Maria Luísa Machado,1,8,30081983,2,8593,12392,2024-03-04,2004-10-18
6938736,Maria Luiza Ferreira,2,8,14051976,2,8593,12381,2024-01-11,1999-02-01
7035141,Mariah Vasconcelos,2,8,11071988,2,8593,12051,2023-11-13,2009-12-01
7125013,Mateus da Luz,1,8,29051987,1,8593,12392,2022-12-05,2004-07-12
7166956,Mathias Caldeira,2,8,8061977,1,8593,12331,2023-04-10,2016-10-24
7181221,Mathias Freitas,1,8,31121976,1,8593,12331,2017-03-02,2002-05-06
7207205,Matteo da Cruz,2,8,5121994,1,8593,12381,2022-05-30,2007-09-24
7375678,Melissa Leão,1,8,1091984,2,8593,12331,2023-07-31,1993-03-19
7420109,Mirella da Rosa,8,8,10051994,2,8593,12392,2020-05-18,2015-11-23
7498214,Natália Nascimento,1,8,9081979,2,8593,12381,2022-05-09,2008-05-26
7602469,Nina Pacheco,8,8,16091984,2,8593,12331,2017-07-17,2004-04-12
7725247,Olivia Martins,1,8,13111983,2,8593,12010,2007-09-14,2006-10-16
8399596,Sabrina Vargas,3,8,3021987,2,8593,12331,2023-01-04,2000-03-27
8525527,Sophia Fernandes,8,8,15081975,2,8593,12381,2023-04-17,2016-01-11
8672399,Diego Lopes,1,8,6111978,1,8593,12392,2021-10-01,2014-07-07
8716348,Francisco Albuquerque,1,8,4111974,1,8593,12381,2020-02-07,1992-08-18
8805287,Lucas Rodrigues,2,8,19011987,1,8593,998,2024-03-04,2013-02-18
8888174,Rodrigo Sales,2,8,28061982,1,8593,12051,2024-02-29,2000-02-28
9187277,Alice Brito,3,8,13011986,2,8593,12331,2023-05-29,2002-12-02
9253723,Gabrielly Albuquerque,8,8,3121964,2,8593,12392,2023-08-11,2006-05-29
9329389,Maria Helena Macedo,1,8,5091993,2,8593,12051,2024-02-05,2005-06-13
9373354,Sarah Cardoso,8,8,23091986,2,8593,12331,2007-12-26,2000-08-14
9444927,Stephany Peixoto,2,8,1061977,2,8593,12392,2017-01-02,2011-05-16
9681869,Vicente Carvalho,3,8,3051980,1,8593,12051,2023-10-25,2007-04-09
9929380,Yasmin Ramos,1,8,22111975,2,8593,998,2023-11-06,1993-08-05
659974,Agatha Casa Grande,2,8,2011986,2,8595,12381,2019-10-07,2000-02-28
665226,Agatha da Conceição,8,8,25051990,2,8595,12051,2022-04-18,2008-10-01
722033,Alexia da Mata,8,8,26021981,2,8595,12331,2023-12-01,2008-07-07
729410,Alexia Pires,2,8,1041975,2,8595,12381,2019-03-08,2000-03-13
878537,Ana Beatriz Correia,1,8,10011984,2,8595,12051,2016-11-04,2011-09-26
900014,Ana Carolina Andrade,2,8,19121973,2,8595,12051,2015-03-03,2015-01-05
947237,Ana Cecília Nunes,1,8,9081979,2,8595,12392,2017-02-20,2009-12-01
1207867,Ana Sophia da Conceição,2,8,18011980,2,8595,12331,2019-10-23,2000-04-24
1510612,Arthur Miguel Teixeira,1,8,25111980,1,8595,12331,2022-03-16,2001-08-20
1513608,Arthur Nascimento,1,8,5031969,1,8595,12392,2023-10-16,1987-08-03
1655908,Ayla Ramos,2,8,30041976,2,8595,12010,2021-10-05,2010-02-01
1802425,Benjamin Abreu,2,8,7061983,1,8595,12010,2023-11-13,2008-11-17
2069056,Bruno Fogaça,1,8,18081980,1,8595,12381,2024-03-18,2005-06-13
2227430,Calebe Brito,3,8,18041974,1,8595,12392,2016-11-03,2009-11-09
2270761,Camila Carvalho,1,8,4041977,2,8595,12331,2024-03-06,2011-05-23
2295353,Carlos Eduardo Aparecida,2,8,17031981,1,8595,4007,2021-04-07,2023-10-05
2316997,Carlos Eduardo Sá,3,8,4061976,1,8595,12051,2024-01-22,1999-02-01
2353837,Caroline Caldeira,1,8,19111970,2,8595,12331,2023-08-04,2004-07-19
2400668,Catarina Aparecida,3,8,17031990,2,8595,12381,2024-01-31,2008-03-10
2417893,Cauã da Conceição,1,8,24061983,1,8595,12331,2010-12-06,2009-12-01
2567200,Clarice Moraes,3,8,23091984,2,8595,12331,2013-08-05,2005-07-11
2575012,Clarice Sales,2,8,24081978,2,8595,12331,2004-06-22,2009-12-01
2779798,Davi Lucca Fonseca,2,8,2061987,1,8595,12381,2021-09-27,2004-04-12
2786200,Davi Lucca Novaes,1,8,22031985,1,8595,12392,2021-04-07,2000-04-24
2907942,Diogo Pires,1,8,28111968,1,8595,12051,2023-09-01,2009-12-01
2913534,Diogo Souza,2,8,1021970,1,8595,12381,2023-08-09,2005-02-28
3217501,Luan Barros,2,8,28061989,1,8595,12331,2024-02-20,2014-03-24
3219678,Lucas Cirino,8,8,12121978,1,8595,998,2023-08-28,2001-08-06
3373778,Theo Sousa,2,8,6101982,1,8595,12381,2012-11-19,2000-04-24
3509772,Ísis Cavalcante,1,8,11071983,2,8595,12331,2023-09-25,2003-02-17
3555640,Lunna Moreira,2,8,10081986,2,8595,12381,2017-01-09,2014-03-31
3620621,Maya Lopes,3,8,19011982,2,8595,12381,2019-04-08,2023-10-25
3661690,Stella Ramos,2,8,5121972,2,8595,12381,2023-12-18,2003-02-17
3831131,Emanuelly Porto,1,8,12121980,2,8595,12381,2020-01-13,2005-06-20
4038405,Esther da Cruz,1,8,6051991,2,8595,12392,2017-01-12,2003-07-07
4058817,Evelyn Cunha,2,8,15081986,2,8595,12331,2012-10-29,2012-11-12
4161130,Fernando Costela,1,8,22111982,1,8595,12330,2020-06-30,2023-10-25
4603125,Henrique da Rosa,1,8,29121986,1,8595,12381,2012-08-20,1993-04-14
4647656,Henry Gabriel Pimenta,2,8,17031977,1,8595,12381,2022-05-23,2004-03-29
4690941,Igor Fernandes,1,8,12101979,1,8595,12392,2013-05-15,2023-10-05
4760083,Isabel Mendonça,2,8,1031973,2,8595,12381,2019-08-29,2023-12-05
4825187,Isabella Vasconcelos,3,8,15061982,2,8595,12331,2019-09-30,2002-01-07
4935926,Isis Gomes,3,8,9011989,2,8595,12051,2019-09-16,2010-01-11
4962447,Jade da Mata,2,8,7081990,2,8595,12331,2021-10-05,2004-05-17
5058502,João Gabriel Fogaça,2,8,30071998,1,8595,12381,2012-01-30,2016-02-29
5117807,João Lucas Silva,1,8,27011990,1,8595,12392,2023-07-31,2008-01-21
5368206,Juan Porto,1,8,17071981,1,8595,12331,2023-08-14,2004-12-06
5412787,Julia Moraes,1,8,3021971,2,8595,12381,2022-03-02,2008-07-28
5524192,Kevin Azevedo,2,8,11021977,1,8595,12331,2015-02-13,2008-05-26
5602126,Laura Costa,2,8,9051970,2,8595,12331,2022-12-08,2011-08-22
5809740,Liam Fernandes,2,8,27041977,1,8595,12381,2020-11-19,2000-07-03
5959668,Luana Freitas,2,8,5071988,2,8595,12392,2021-06-14,2015-04-13
6158897,Luísa Cunha,1,8,29061964,2,8595,12392,2024-04-17,2004-03-29
6170263,Luísa Pacheco,1,8,11091984,2,8595,12381,2023-08-09,2008-07-28
6171851,Luiz Felipe Borges,1,8,16021977,1,8595,12331,2017-01-02,2007-10-22
6214924,Luiz Gustavo Andrade,2,8,4041976,1,8595,12331,2023-12-04,2007-08-13
6219100,Luiz Gustavo Gonçalves,8,8,17041985,1,8595,12331,2021-04-05,2010-09-27
6384597,Lunna Abreu,1,8,14111979,2,8595,12051,2023-02-13,2015-09-14
6492045,Manuella Costa,2,8,25061972,2,8595,12331,2023-06-27,2012-05-07
6511712,Manuella Oliveira,2,8,26021993,2,8595,12381,2012-06-05,2008-10-01
6515049,Marcela Almeida,3,8,21041978,2,8595,12331,2012-03-05,2009-12-01
6557037,Marcelo Sales,1,8,24111979,1,8595,12331,2024-02-05,2005-04-25
6581345,Marcos Vinicius Martins,1,8,25061969,1,8595,12051,2022-04-04,2008-07-07
6689020,Maria Fernanda Caldeira,1,8,30121980,2,8595,12381,2023-09-04,2008-03-31
6747830,Maria Helena Casa Grande,3,8,29101980,2,8595,12381,2020-01-27,2012-03-19
6826834,Maria Julia Guerra,2,8,27081981,2,8595,12381,2023-08-07,2011-04-25
6864329,Maria Laura Pimenta,2,8,8061987,2,8595,12381,2024-01-02,2009-08-24
6877220,Maria Liz Camargo,2,8,5041982,2,8595,12381,2019-10-28,2010-02-01
6908938,Maria Luísa Fonseca,2,8,7101979,2,8595,12381,2020-11-20,2004-07-12
6990678,Maria Sophia da Rosa,1,8,3051983,2,8595,12051,2017-12-21,2000-05-08
6995133,Maria Sophia Montenegro,1,8,12031975,2,8595,12331,2022-08-31,2008-10-01
7050584,Mariana Melo,2,8,29091980,2,8595,12381,2013-05-20,2002-12-16
7278019,Maya Pereira,1,8,28111981,2,8595,12392,2024-03-05,2001-08-13
7356063,Melissa Araújo,3,8,26071987,2,8595,12051,2024-01-22,2008-05-05
7368434,Melissa da Costa,3,8,8021972,2,8595,12060,2021-06-17,2004-11-22
7559113,Nicole Fernandes,8,8,21061992,2,8595,7117,2019-02-01,2002-12-16
7630391,Noah da Cruz,2,8,14011968,1,8595,12392,2012-10-15,2004-02-09
7996052,Pietra Gomes,1,8,18061985,2,8595,12381,2021-03-29,2000-07-10
8022820,Pietro da Cruz,1,8,20081985,1,8595,12392,2019-06-03,2013-05-13
8052510,Rael Costela,2,8,5051975,1,8595,12010,2021-02-09,2010-09-06
8104295,Rafaela Pinto,1,8,6081980,2,8595,12381,2002-07-22,2022-02-14
8156121,Raul Nunes,2,8,1121980,1,8595,12381,2017-11-20,2008-03-24
8268593,Rebeca Mendonça,2,8,22011986,2,8595,12051,2019-08-29,2000-11-21
8395926,Sabrina Porto,1,8,12091984,2,8595,12381,2022-02-15,2000-03-27
8405351,Samuel Almeida,3,8,5061981,1,8595,12331,2017-02-15,2000-04-24
8507495,Sofia Novaes,3,8,1111986,2,8595,12331,2021-10-06,2004-10-18
8582737,Augusto Aparecida,1,8,5011978,1,8595,12392,2011-12-05,2006-05-15
8642390,Carlos Eduardo Rezende,2,8,21081968,1,8595,12331,2023-09-15,2007-08-24
8677365,Diogo Azevedo,2,8,20121986,1,8595,12331,2014-05-20,1993-04-01
8786125,Kevin Novais,3,8,22091977,1,8595,12381,2023-07-19,2000-04-24
9079582,Marcela Rodrigues,2,8,11041973,2,8595,12392,2022-11-10,1998-06-29
9138569,Nicole da Rosa,1,8,21011983,2,8595,12381,2023-04-13,2008-10-01
9152599,Sara Duarte,1,8,15031974,2,8595,12392,2024-02-20,2014-03-31
9190850,Alice Fonseca,8,8,9041970,2,8595,12331,2024-03-05,2008-09-08
9256685,Giovanna Lopes,2,8,30111984,2,8595,12392,2023-10-02,2005-04-04
9435602,Stephany Cardoso,3,8,28011981,2,8595,12331,2017-02-13,2000-03-13
9489654,Theo Cavalcanti,1,8,21051980,1,8595,12381,2017-06-05,1982-11-17
9603600,Thiago Macedo,2,8,4101955,1,8595,12051,2022-01-10,2005-03-14
9662038,Valentina Casa Grande,2,8,2021989,2,8595,12051,2021-03-31,2000-08-07
9684016,Vicente Fonseca,3,8,11051979,1,8595,12051,2024-01-22,2009-12-01
9785963,Vitor Hugo Pacheco,1,8,4071974,1,8595,12392,2023-08-14,2003-11-10
709993,Alexandre Melo,1,8,26021982,1,8596,12381,2021-03-09,2007-11-26
789073,Alícia Barbosa,3,8,11071971,2,8596,12331,2021-09-08,2008-07-14
815158,Alícia Novaes,2,8,13101987,2,8596,12051,2017-03-01,2018-04-16
825017,Allana Cassiano,1,8,8061981,2,8596,12331,2023-08-03,1992-08-20
838586,Allana Fernandes,3,8,8101976,2,8596,3003,1996-09-17,2008-03-03
862867,Amanda Mendes,2,8,15111979,2,8596,12010,2023-07-17,2008-04-14
867628,Amanda Pacheco,2,8,19021983,2,8596,12381,2024-05-13,2005-06-20
875195,Ana Beatriz Andrade,2,8,16081975,2,8596,12051,2013-06-17,2009-12-01
895403,Ana Beatriz Rezende,1,8,23111978,2,8596,12381,2021-05-17,2004-07-26
