cd_func;nm_func;dt_ingso;area_cmnto;dt_conc;cd_uor;nm_uor_rdz
237547;Sr. Lorenzo Silveira;2018-12-15;Lingüística, Letras e Artes;2015-02-04;33420;DIPES-CULT E PESSOAS
237548;Maria da Cruz;2014-09-13;Engenharias;2014-01-28;33420;DIPES-CULT E PESSOAS
237549;Gabrielly Fernandes;2020-01-10;Engenharias;2015-10-09;33420;DIPES-CULT E PESSOAS
237550;Francisco Vieira;2021-10-23;Ciências Biológicas;2015-03-16;33420;DIPES-CULT E PESSOAS
237551;Maysa Santos;2014-08-19;Ciências Humanas;2013-11-19;33420;DIPES-CULT E PESSOAS
237552;Isabel das Neves;2017-07-10;Ciências Exatas e da Terra;2015-10-15;33420;DIPES-CULT E PESSOAS
237553;Lucas Gabriel Castro;2020-07-24;Engenharias;2017-07-06;33420;DIPES-CULT E PESSOAS
237554;Gabrielly Rezende;2024-03-11;Engenharias;2023-08-20;33420;DIPES-CULT E PESSOAS
237555;Gustavo Henrique Dias;2014-09-01;Engenharias;2013-04-05;33420;DIPES-CULT E PESSOAS
237556;Enzo Caldeira;2022-10-18;Ciências Sociais Aplicadas;2019-01-15;33420;DIPES-CULT E PESSOAS
237557;Thales Castro;2018-07-12;Ciências Biológicas;2014-03-26;33420;DIPES-CULT E PESSOAS
237558;Luiz Felipe Moura;2016-12-08;Ciências Exatas e da Terra;2009-08-04;33420;DIPES-CULT E PESSOAS
237559;Srta. Catarina Jesus;2021-08-07;Ciências Sociais Aplicadas;2014-05-07;33420;DIPES-CULT E PESSOAS
237560;Nicole Gomes;2020-11-04;Ciências da Saúde;2012-01-19;33420;DIPES-CULT E PESSOAS
237561;Emilly Silva;2018-12-25;Ciências Humanas;2014-02-04;33420;DIPES-CULT E PESSOAS
237562;Danilo Nascimento;2018-01-20;Ciências Biológicas;2012-09-21;33420;DIPES-CULT E PESSOAS
237563;Isabel Gonçalves;2024-04-24;Ciências da Saúde;2012-06-15;33420;DIPES-CULT E PESSOAS
237564;Bianca Teixeira;2019-04-06;Engenharias;2012-06-05;33420;DIPES-CULT E PESSOAS
237565;Gustavo Duarte;2020-03-14;Ciências Exatas e da Terra;2017-06-22;33420;DIPES-CULT E PESSOAS
237566;Marcela Pinto;2022-12-31;Engenharias;2014-01-22;33420;DIPES-CULT E PESSOAS
237567;Alexandre Nascimento;2021-08-16;Ciências Sociais Aplicadas;2020-11-09;33420;DIPES-CULT E PESSOAS
237568;Srta. Evelyn Silveira;2016-05-17;Ciências Biológicas;2011-10-17;33420;DIPES-CULT E PESSOAS
237569;Catarina Mendes;2018-08-26;Ciências Biológicas;2011-01-14;33420;DIPES-CULT E PESSOAS
237570;Augusto da Conceição;2021-08-03;Ciências Agrárias;2016-06-22;33420;DIPES-CULT E PESSOAS
237571;Pietra Dias;2023-09-14;Ciências da Saúde;2021-07-26;33420;DIPES-CULT E PESSOAS
237572;Maria Cecília Novaes;2015-06-20;Ciências Humanas;2015-04-16;33420;DIPES-CULT E PESSOAS
237573;Juliana da Rocha;2023-10-16;Ciências Sociais Aplicadas;2017-09-25;33420;DIPES-CULT E PESSOAS
237574;Diego Nascimento;2024-03-14;Engenharias;2012-06-25;33420;DIPES-CULT E PESSOAS
237575;Valentina Silveira;2023-03-16;Ciências Humanas;2022-06-19;33420;DIPES-CULT E PESSOAS
237576;Valentina Pires;2024-04-28;Engenharias;2014-07-23;33420;DIPES-CULT E PESSOAS
237577;Dr. Rodrigo Souza;2015-08-01;Engenharias;2012-10-24;33420;DIPES-CULT E PESSOAS
237578;Arthur Monteiro;2021-05-12;Ciências Biológicas;2014-08-14;33420;DIPES-CULT E PESSOAS
237579;Eduarda Correia;2018-05-24;Engenharias;2011-12-09;33420;DIPES-CULT E PESSOAS
237580;Theo Azevedo;2014-09-07;Ciências da Saúde;2012-12-09;33420;DIPES-CULT E PESSOAS
237581;João Vitor da Costa;2016-07-09;Ciências Agrárias;2010-01-13;33420;DIPES-CULT E PESSOAS
237582;João Felipe Fogaça;2020-01-31;Ciências Sociais Aplicadas;2009-10-06;33420;DIPES-CULT E PESSOAS
237583;Lucas Cardoso;2019-10-28;Ciências Humanas;2010-04-06;33420;DIPES-CULT E PESSOAS
237584;Srta. Amanda Alves;2023-02-06;Ciências Exatas e da Terra;2015-10-06;33420;DIPES-CULT E PESSOAS
237585;Ana Vitória Cardoso;2023-09-14;Lingüística, Letras e Artes;2021-05-19;33420;DIPES-CULT E PESSOAS
237586;Henrique Dias;2018-06-08;Ciências Biológicas;2012-08-08;33420;DIPES-CULT E PESSOAS
237587;Igor Freitas;2023-07-16;Engenharias;2015-06-16;33420;DIPES-CULT E PESSOAS
237588;Evelyn da Rosa;2015-04-15;Ciências Agrárias;2015-02-24;33420;DIPES-CULT E PESSOAS
237589;Dr. Nathan Costela;2018-05-23;Ciências Sociais Aplicadas;2016-11-27;33420;DIPES-CULT E PESSOAS
237590;Isis Fernandes;2019-09-17;Ciências Humanas;2013-05-11;33420;DIPES-CULT E PESSOAS
237591;Sr. Kaique Aragão;2021-08-17;Ciências Humanas;2019-07-23;33420;DIPES-CULT E PESSOAS
237592;Laura das Neves;2018-02-17;Ciências Biológicas;2010-08-18;33420;DIPES-CULT E PESSOAS
237593;Mariana da Conceição;2018-12-03;Ciências Biológicas;2011-10-28;33420;DIPES-CULT E PESSOAS
237594;Marcos Vinicius Silva;2023-06-02;Ciências Biológicas;2015-05-08;33420;DIPES-CULT E PESSOAS
237595;Gabriela Nascimento;2017-03-30;Ciências Biológicas;2009-08-22;33420;DIPES-CULT E PESSOAS
237596;Gabriel Azevedo;2018-09-08;Ciências Humanas;2015-03-28;33420;DIPES-CULT E PESSOAS
237597;Carolina Freitas;2023-11-03;Ciências Exatas e da Terra;2017-03-18;33420;DIPES-CULT E PESSOAS
237598;Eduardo Aragão;2023-05-31;Ciências Sociais Aplicadas;2018-12-12;33420;DIPES-CULT E PESSOAS
237599;João Vitor Azevedo;2017-07-26;Engenharias;2011-05-07;33420;DIPES-CULT E PESSOAS
237600;Marcelo Azevedo;2015-10-17;Ciências da Saúde;2009-09-05;33420;DIPES-CULT E PESSOAS
237601;Davi Lucca Pereira;2023-03-25;Ciências Biológicas;2011-06-06;33420;DIPES-CULT E PESSOAS
237602;Gabrielly Moraes;2022-10-28;Ciências Humanas;2020-08-08;33420;DIPES-CULT E PESSOAS
237603;Maria Julia Costa;2016-02-21;Ciências Exatas e da Terra;2010-07-07;33420;DIPES-CULT E PESSOAS
237604;Ana Júlia Azevedo;2016-11-08;Engenharias;2012-07-19;33420;DIPES-CULT E PESSOAS
237605;Joaquim Duarte;2020-12-29;Ciências Agrárias;2013-12-16;33420;DIPES-CULT E PESSOAS
237606;Noah Moreira;2020-12-16;Engenharias;2011-08-30;33420;DIPES-CULT E PESSOAS
237607;Helena Araújo;2016-05-07;Ciências Agrárias;2015-06-09;33420;DIPES-CULT E PESSOAS
237608;Samuel Viana;2018-03-26;Ciências Sociais Aplicadas;2015-12-29;33420;DIPES-CULT E PESSOAS
237609;Enzo Lima;2015-01-24;Ciências da Saúde;2011-07-17;33420;DIPES-CULT E PESSOAS
237610;Rafael Cardoso;2023-11-08;Ciências Biológicas;2009-08-21;33420;DIPES-CULT E PESSOAS
237611;Pietra Moraes;2018-08-20;Engenharias;2013-01-03;33420;DIPES-CULT E PESSOAS
237612;Theo Fernandes;2023-07-18;Ciências da Saúde;2014-08-19;33420;DIPES-CULT E PESSOAS
237613;Alice Costela;2021-10-31;Ciências Biológicas;2015-06-12;33420;DIPES-CULT E PESSOAS
237614;Sabrina Nunes;2022-06-28;Ciências Exatas e da Terra;2016-12-19;33420;DIPES-CULT E PESSOAS
237615;Enrico Ribeiro;2019-07-27;Ciências da Saúde;2013-04-13;33420;DIPES-CULT E PESSOAS
237616;Larissa Fernandes;2023-03-14;Ciências Exatas e da Terra;2010-10-05;33420;DIPES-CULT E PESSOAS
237617;Leandro Ribeiro;2016-05-13;Engenharias;2013-12-24;33420;DIPES-CULT E PESSOAS
237618;Maysa Mendes;2015-03-03;Ciências Humanas;2009-11-21;33420;DIPES-CULT E PESSOAS
237619;Mariana Moraes;2016-04-02;Ciências Humanas;2011-09-01;33420;DIPES-CULT E PESSOAS
237620;Valentina Nascimento;2019-10-22;Ciências Sociais Aplicadas;2013-09-19;33420;DIPES-CULT E PESSOAS
237621;Marcela das Neves;2021-07-17;Lingüística, Letras e Artes;2015-06-14;33420;DIPES-CULT E PESSOAS
237622;Paulo Sales;2024-04-09;Engenharias;2017-09-20;33420;DIPES-CULT E PESSOAS
237623;Alana Dias;2015-04-20;Ciências Biológicas;2010-04-01;33420;DIPES-CULT E PESSOAS
237624;Evelyn Ramos;2021-04-19;Engenharias;2011-05-02;33420;DIPES-CULT E PESSOAS
237625;Olivia Costa;2020-05-23;Ciências Biológicas;2013-03-20;33420;DIPES-CULT E PESSOAS
237626;Bárbara Duarte;2017-06-29;Ciências Exatas e da Terra;2017-06-10;33420;DIPES-CULT E PESSOAS
237627;Maysa da Cruz;2024-04-23;Engenharias;2011-01-22;33420;DIPES-CULT E PESSOAS
237628;Otávio Ferreira;2024-02-01;Ciências Biológicas;2017-12-02;33420;DIPES-CULT E PESSOAS
237629;Isabella Farias;2017-06-23;Ciências Humanas;2016-12-23;33420;DIPES-CULT E PESSOAS
237630;Heloísa Duarte;2017-04-02;Ciências Humanas;2014-01-17;33420;DIPES-CULT E PESSOAS
237631;Sr. Caio Lopes;2021-10-24;Ciências Agrárias;2011-06-24;33420;DIPES-CULT E PESSOAS
237632;Juliana Pereira;2023-02-10;Engenharias;2010-10-09;33420;DIPES-CULT E PESSOAS
237633;Ana Monteiro;2023-04-27;Ciências Biológicas;2014-04-24;33420;DIPES-CULT E PESSOAS
237634;Felipe Silveira;2015-07-29;Ciências da Saúde;2014-01-04;33420;DIPES-CULT E PESSOAS
237635;João Gabriel Duarte;2016-11-01;Ciências Humanas;2012-03-09;33420;DIPES-CULT E PESSOAS
237636;Isabel Alves;2022-07-06;Ciências Agrárias;2009-09-11;33420;DIPES-CULT E PESSOAS
237637;Sophia Rezende;2015-06-03;Ciências Biológicas;2015-01-24;33420;DIPES-CULT E PESSOAS
237638;Maria Alice Aragão;2024-03-29;Ciências Biológicas;2022-06-29;33420;DIPES-CULT E PESSOAS
237639;Marina Alves;2023-01-29;Ciências Sociais Aplicadas;2020-09-03;33420;DIPES-CULT E PESSOAS
237640;Maria Fernanda Teixeira;2017-10-28;Ciências Biológicas;2016-05-03;33420;DIPES-CULT E PESSOAS
237641;Maria Luiza Almeida;2021-08-20;Ciências Exatas e da Terra;2017-12-19;33420;DIPES-CULT E PESSOAS
237642;João Cavalcanti;2017-06-24;Ciências Sociais Aplicadas;2013-12-19;33420;DIPES-CULT E PESSOAS
237643;Nathan Costa;2017-04-03;Ciências Exatas e da Terra;2013-08-22;33420;DIPES-CULT E PESSOAS
237644;Antônio Campos;2014-08-18;Engenharias;2009-09-16;33420;DIPES-CULT E PESSOAS
237645;Isabella Aragão;2019-11-03;Ciências Biológicas;2018-10-05;33420;DIPES-CULT E PESSOAS
237646;Anthony da Paz;2021-01-09;Ciências da Saúde;2014-12-13;33420;DIPES-CULT E PESSOAS
237647;Natália Teixeira;2015-03-04;Ciências Humanas;2013-11-07;33420;DIPES-CULT E PESSOAS
237648;Marina da Conceição;2020-09-24;Ciências Biológicas;2017-07-28;33420;DIPES-CULT E PESSOAS
237649;Pedro Henrique Barros;2014-09-23;Ciências Agrárias;2012-05-30;33420;DIPES-CULT E PESSOAS
237650;Lucas Gabriel Teixeira;2017-07-12;Ciências Sociais Aplicadas;2015-08-05;33420;DIPES-CULT E PESSOAS
237651;Arthur das Neves;2021-02-16;Ciências Biológicas;2013-04-25;33420;DIPES-CULT E PESSOAS
237652;Sarah Gomes;2018-02-24;Ciências Sociais Aplicadas;2017-03-25;33420;DIPES-CULT E PESSOAS
237653;Vitor Gabriel Nascimento;2015-09-06;Ciências Biológicas;2013-04-24;33420;DIPES-CULT E PESSOAS
237654;Ana Sophia da Paz;2022-03-13;Ciências Humanas;2013-04-11;33420;DIPES-CULT E PESSOAS
237655;Sophie Pinto;2018-04-04;Ciências Agrárias;2017-01-12;33420;DIPES-CULT E PESSOAS
237656;Evelyn da Cruz;2016-09-22;Ciências Humanas;2016-08-15;33420;DIPES-CULT E PESSOAS
237657;Rodrigo Barbosa;2020-11-10;Engenharias;2019-03-02;33420;DIPES-CULT E PESSOAS
237658;Giovanna Dias;2024-03-05;Engenharias;2024-02-12;33420;DIPES-CULT E PESSOAS
237659;Dr. Murilo Souza;2018-06-25;Ciências Agrárias;2013-02-17;33420;DIPES-CULT E PESSOAS
237660;Maria da Costa;2021-10-04;Ciências Humanas;2011-03-28;33420;DIPES-CULT E PESSOAS
237661;Yasmin Aragão;2018-03-19;Ciências da Saúde;2015-12-18;33420;DIPES-CULT E PESSOAS
237662;Sr. Davi Luiz Barbosa;2023-03-05;Ciências Exatas e da Terra;2017-03-15;33420;DIPES-CULT E PESSOAS
237663;Stella Monteiro;2024-02-13;Ciências Biológicas;2024-01-11;33420;DIPES-CULT E PESSOAS
237664;Otávio Santos;2018-08-25;Engenharias;2010-06-30;33420;DIPES-CULT E PESSOAS
237665;Raul da Mata;2019-01-11;Engenharias;2016-03-22;33420;DIPES-CULT E PESSOAS
237666;Caio Santos;2022-10-02;Engenharias;2011-03-20;33420;DIPES-CULT E PESSOAS
237667;Alexandre da Conceição;2015-03-11;Ciências Exatas e da Terra;2014-02-24;33420;DIPES-CULT E PESSOAS
237668;Enrico da Mota;2020-05-04;Ciências Sociais Aplicadas;2009-09-25;33420;DIPES-CULT E PESSOAS
237669;Guilherme da Mata;2022-08-10;Ciências da Saúde;2015-04-12;33420;DIPES-CULT E PESSOAS
237670;Cauê Freitas;2015-02-05;Ciências Agrárias;2013-04-09;33420;DIPES-CULT E PESSOAS
237671;Ana Sophia Lopes;2024-03-14;Ciências Humanas;2023-11-11;33420;DIPES-CULT E PESSOAS
237672;Maria Costela;2022-10-24;Ciências Biológicas;2011-09-02;33420;DIPES-CULT E PESSOAS
237673;Laura Jesus;2014-11-02;Lingüística, Letras e Artes;2012-05-18;33420;DIPES-CULT E PESSOAS
237674;Sr. Yago Gonçalves;2018-09-13;Ciências da Saúde;2017-05-07;33420;DIPES-CULT E PESSOAS
237675;Felipe Souza;2017-04-19;Engenharias;2009-08-14;33420;DIPES-CULT E PESSOAS
237676;Marina Moura;2015-04-19;Ciências Sociais Aplicadas;2014-10-19;33420;DIPES-CULT E PESSOAS
237677;Srta. Maria Julia da Paz;2020-07-30;Ciências Agrárias;2018-10-04;33420;DIPES-CULT E PESSOAS
237678;Dr. Eduardo Rocha;2018-03-11;Ciências Agrárias;2011-03-29;33420;DIPES-CULT E PESSOAS
237679;Joaquim Campos;2019-05-04;Ciências da Saúde;2014-09-11;33420;DIPES-CULT E PESSOAS
237680;Murilo Carvalho;2020-02-13;Ciências da Saúde;2018-10-17;33420;DIPES-CULT E PESSOAS
237681;Nicole Dias;2018-06-28;Ciências Humanas;2014-08-31;33420;DIPES-CULT E PESSOAS
237682;Dra. Emanuella Novaes;2020-08-11;Ciências Sociais Aplicadas;2016-12-05;33420;DIPES-CULT E PESSOAS
237683;Srta. Clara Moraes;2014-09-05;Ciências Sociais Aplicadas;2011-11-28;33420;DIPES-CULT E PESSOAS
237684;Sr. Arthur Duarte;2018-11-17;Ciências Biológicas;2009-10-18;33420;DIPES-CULT E PESSOAS
237685;Bryan Peixoto;2015-05-08;Lingüística, Letras e Artes;2011-09-27;33420;DIPES-CULT E PESSOAS
237686;Lucca Aragão;2021-06-09;Ciências Agrárias;2012-02-19;33420;DIPES-CULT E PESSOAS
237687;Carlos Eduardo da Costa;2016-06-27;Ciências Agrárias;2009-10-07;33420;DIPES-CULT E PESSOAS
237688;Sra. Joana Souza;2016-11-08;Ciências Biológicas;2012-10-16;33420;DIPES-CULT E PESSOAS
237689;João Miguel da Rocha;2020-12-31;Ciências Humanas;2014-09-08;33420;DIPES-CULT E PESSOAS
237690;Melissa Viana;2020-04-14;Ciências Humanas;2013-09-21;33420;DIPES-CULT E PESSOAS
237691;Sr. João Miguel Ribeiro;2015-06-06;Ciências Sociais Aplicadas;2009-12-19;33420;DIPES-CULT E PESSOAS
237692;Olivia Oliveira;2018-09-04;Ciências Biológicas;2013-04-17;33420;DIPES-CULT E PESSOAS
237693;Diogo da Costa;2017-07-08;Ciências Exatas e da Terra;2016-03-15;33420;DIPES-CULT E PESSOAS
237694;Emanuel Rodrigues;2024-07-22;Ciências Humanas;2012-01-20;33420;DIPES-CULT E PESSOAS
237695;Juan da Costa;2023-07-23;Ciências Agrárias;2023-04-08;33420;DIPES-CULT E PESSOAS
237696;Dr. Pietro Gomes;2018-11-23;Ciências Sociais Aplicadas;2018-05-03;33420;DIPES-CULT E PESSOAS
237697;Luna Cunha;2014-08-15;Ciências Humanas;2012-09-27;33420;DIPES-CULT E PESSOAS
237698;Mirella da Mata;2020-12-22;Ciências Biológicas;2014-08-25;33420;DIPES-CULT E PESSOAS
237699;Srta. Emilly Mendes;2017-09-29;Engenharias;2012-08-08;33420;DIPES-CULT E PESSOAS
237700;Maria Cecília Farias;2022-11-27;Ciências Agrárias;2016-11-12;33420;DIPES-CULT E PESSOAS
237701;Dr. Marcos Vinicius Pinto;2017-02-28;Ciências Humanas;2010-10-07;33420;DIPES-CULT E PESSOAS
237702;Lucas Ferreira;2022-06-27;Ciências da Saúde;2018-08-27;33420;DIPES-CULT E PESSOAS
237703;Helena Araújo;2022-06-11;Ciências Sociais Aplicadas;2011-04-01;33420;DIPES-CULT E PESSOAS
237704;Rebeca Nogueira;2023-02-18;Ciências Biológicas;2014-07-30;33420;DIPES-CULT E PESSOAS
237705;Ryan Correia;2022-12-12;Lingüística, Letras e Artes;2011-12-17;33420;DIPES-CULT E PESSOAS
237706;Maria Fernanda Pires;2017-09-06;Ciências Biológicas;2010-05-15;33420;DIPES-CULT E PESSOAS
237707;Nicolas Freitas;2019-09-04;Ciências Exatas e da Terra;2016-06-04;33420;DIPES-CULT E PESSOAS
237708;Srta. Vitória Viana;2021-06-26;Lingüística, Letras e Artes;2020-06-04;33420;DIPES-CULT E PESSOAS
237709;Miguel Oliveira;2023-08-20;Engenharias;2019-04-23;33420;DIPES-CULT E PESSOAS
237710;Isabella Rodrigues;2016-02-23;Lingüística, Letras e Artes;2012-08-18;33420;DIPES-CULT E PESSOAS
237711;Rebeca Azevedo;2018-04-22;Engenharias;2017-07-11;33420;DIPES-CULT E PESSOAS
237712;Julia Cavalcanti;2018-02-13;Lingüística, Letras e Artes;2015-07-14;33420;DIPES-CULT E PESSOAS
237713;Bryan da Rosa;2019-03-28;Engenharias;2014-07-04;33420;DIPES-CULT E PESSOAS
237714;Ana Vitória da Rosa;2023-03-16;Ciências Sociais Aplicadas;2009-08-08;33420;DIPES-CULT E PESSOAS
237715;Alexia Nascimento;2017-01-14;Ciências Biológicas;2016-06-24;33420;DIPES-CULT E PESSOAS
237716;Vitória Ribeiro;2018-11-25;Ciências Biológicas;2015-04-06;33420;DIPES-CULT E PESSOAS
237717;Sr. Felipe Jesus;2023-03-14;Ciências da Saúde;2017-02-19;33420;DIPES-CULT E PESSOAS
237718;Levi Duarte;2021-06-25;Engenharias;2012-03-15;33420;DIPES-CULT E PESSOAS
237719;Marcos Vinicius Dias;2021-08-12;Ciências Sociais Aplicadas;2019-05-06;33420;DIPES-CULT E PESSOAS
237720;Levi da Mota;2020-04-10;Ciências Biológicas;2016-03-11;33575;DICOR-CORPORATE BANK
237721;Luiz Felipe Nascimento;2019-02-24;Ciências Humanas;2017-05-10;33575;DICOR-CORPORATE BANK
237722;Lorena Barbosa;2019-01-12;Ciências Biológicas;2018-04-09;33575;DICOR-CORPORATE BANK
237723;Marina Melo;2021-06-22;Ciências Exatas e da Terra;2019-10-14;33575;DICOR-CORPORATE BANK
237724;Júlia Nunes;2020-01-04;Ciências Sociais Aplicadas;2016-04-23;33575;DICOR-CORPORATE BANK
237725;Ian Correia;2023-03-21;Ciências Biológicas;2010-12-06;33575;DICOR-CORPORATE BANK
237726;Maria Vitória da Paz;2024-02-28;Ciências Sociais Aplicadas;2023-01-06;33575;DICOR-CORPORATE BANK
237727;Paulo Azevedo;2016-11-08;Engenharias;2015-09-13;33575;DICOR-CORPORATE BANK
237728;Luiz Gustavo Campos;2018-12-20;Ciências Sociais Aplicadas;2016-08-08;33575;DICOR-CORPORATE BANK
237729;Sr. Noah Dias;2016-06-15;Ciências da Saúde;2010-04-16;33575;DICOR-CORPORATE BANK
237730;Gustavo Henrique Gomes;2017-01-05;Ciências Sociais Aplicadas;2014-09-14;33575;DICOR-CORPORATE BANK
237731;Dr. Benício Farias;2014-08-04;Ciências Humanas;2010-01-08;33575;DICOR-CORPORATE BANK
237732;Lívia Lima;2019-03-31;Engenharias;2011-09-17;33575;DICOR-CORPORATE BANK
237733;Enrico Barros;2019-11-20;Ciências Sociais Aplicadas;2015-08-24;33575;DICOR-CORPORATE BANK
237734;Gabrielly da Mota;2020-04-20;Ciências Humanas;2019-02-25;33575;DICOR-CORPORATE BANK
237735;Carolina Novaes;2022-02-21;Ciências Agrárias;2017-10-06;33575;DICOR-CORPORATE BANK
237736;Yago Moreira;2018-01-29;Ciências Sociais Aplicadas;2011-07-04;33575;DICOR-CORPORATE BANK
237737;Ana Carolina Araújo;2018-12-03;Ciências Exatas e da Terra;2014-12-07;33575;DICOR-CORPORATE BANK
237738;Sr. Marcelo Rocha;2019-02-13;Ciências Humanas;2013-10-20;33575;DICOR-CORPORATE BANK
237739;Sr. Kaique Costa;2016-06-28;Ciências Exatas e da Terra;2010-06-07;33575;DICOR-CORPORATE BANK
237740;Sarah Santos;2022-08-16;Ciências Exatas e da Terra;2021-01-22;33575;DICOR-CORPORATE BANK
237741;Bernardo Castro;2020-05-16;Ciências Sociais Aplicadas;2013-12-31;33575;DICOR-CORPORATE BANK
237742;Lorena Moura;2023-04-17;Ciências da Saúde;2022-02-16;33575;DICOR-CORPORATE BANK
237743;Eloah Fernandes;2017-06-20;Engenharias;2011-08-22;33575;DICOR-CORPORATE BANK
237744;Sr. Cauê Moraes;2021-11-26;Ciências da Saúde;2009-09-17;33575;DICOR-CORPORATE BANK
237745;Dr. Luiz Henrique Gonçalves;2019-03-16;Ciências Humanas;2010-01-19;33575;DICOR-CORPORATE BANK
237746;Luiz Gustavo Moura;2019-08-30;Ciências Humanas;2015-10-21;33575;DICOR-CORPORATE BANK
237747;Julia Pinto;2021-05-24;Ciências Humanas;2013-02-09;33575;DICOR-CORPORATE BANK
237748;Sra. Esther Correia;2019-12-23;Ciências Agrárias;2017-02-24;33575;DICOR-CORPORATE BANK
237749;Sophia Alves;2018-08-04;Ciências Agrárias;2013-05-07;33575;DICOR-CORPORATE BANK
237750;Milena Carvalho;2018-07-03;Ciências Humanas;2012-06-16;33575;DICOR-CORPORATE BANK
237751;Ana Julia Caldeira;2022-01-17;Engenharias;2012-08-21;33575;DICOR-CORPORATE BANK
237752;Bianca Lima;2018-10-24;Ciências Agrárias;2015-08-06;33575;DICOR-CORPORATE BANK
237753;Stella da Cunha;2016-03-05;Ciências da Saúde;2009-10-01;33575;DICOR-CORPORATE BANK
237754;Olivia da Paz;2021-01-25;Ciências Agrárias;2019-01-05;33575;DICOR-CORPORATE BANK
237755;Kamilly Nogueira;2019-07-11;Ciências da Saúde;2012-11-24;33575;DICOR-CORPORATE BANK
237756;Davi da Paz;2019-01-24;Ciências Sociais Aplicadas;2017-10-23;33575;DICOR-CORPORATE BANK
237757;Sr. Luiz Otávio Alves;2021-09-30;Ciências Humanas;2015-12-26;33575;DICOR-CORPORATE BANK
237758;Caio Lima;2024-02-01;Engenharias;2017-09-18;33575;DICOR-CORPORATE BANK
237759;Fernando Barros;2020-08-07;Ciências Humanas;2020-05-25;33575;DICOR-CORPORATE BANK
237760;Caroline da Paz;2015-07-23;Ciências da Saúde;2009-10-04;33575;DICOR-CORPORATE BANK
237761;Rafael Castro;2023-08-07;Ciências Exatas e da Terra;2015-07-05;33575;DICOR-CORPORATE BANK
237762;Kaique Novaes;2014-09-13;Ciências Biológicas;2013-03-15;33575;DICOR-CORPORATE BANK
237763;Luiz Henrique Porto;2024-07-22;Engenharias;2022-08-12;33575;DICOR-CORPORATE BANK
237764;Ana Lívia Novaes;2023-05-02;Ciências Exatas e da Terra;2011-05-27;33575;DICOR-CORPORATE BANK
237765;Sr. Gabriel Gonçalves;2014-12-30;Ciências Exatas e da Terra;2012-10-01;33575;DICOR-CORPORATE BANK
237766;Matheus Souza;2019-09-19;Ciências Humanas;2010-01-10;33575;DICOR-CORPORATE BANK
237767;Emilly Fogaça;2018-03-11;Ciências Humanas;2010-05-11;33575;DICOR-CORPORATE BANK
237768;Lucas Gabriel Fogaça;2021-10-23;Ciências Humanas;2020-06-13;33575;DICOR-CORPORATE BANK
237769;Lara Pereira;2024-04-12;Ciências Exatas e da Terra;2019-12-07;33575;DICOR-CORPORATE BANK
237770;Gustavo Henrique Gonçalves;2018-03-27;Engenharias;2016-04-19;33575;DICOR-CORPORATE BANK
237771;Lucca Vieira;2017-08-03;Ciências Sociais Aplicadas;2010-05-15;33575;DICOR-CORPORATE BANK
237772;Dra. Isabel Araújo;2014-12-24;Ciências da Saúde;2010-07-06;33575;DICOR-CORPORATE BANK
237773;Guilherme Melo;2022-01-23;Engenharias;2020-07-18;33575;DICOR-CORPORATE BANK
237774;Srta. Ana Laura Azevedo;2021-07-03;Ciências da Saúde;2015-04-09;33575;DICOR-CORPORATE BANK
237775;Raquel Gomes;2017-12-14;Ciências Sociais Aplicadas;2012-01-25;33575;DICOR-CORPORATE BANK
237776;Sophia Costela;2018-05-31;Ciências Humanas;2018-04-27;33575;DICOR-CORPORATE BANK
237777;Pietra Viana;2015-09-30;Engenharias;2015-03-11;33575;DICOR-CORPORATE BANK
237778;Thiago da Luz;2014-12-09;Ciências Exatas e da Terra;2011-09-15;33575;DICOR-CORPORATE BANK
237779;Isabel Novaes;2017-06-18;Ciências Humanas;2015-11-24;33575;DICOR-CORPORATE BANK
237780;Maria Clara da Paz;2014-09-03;Engenharias;2013-03-30;33575;DICOR-CORPORATE BANK
237781;Raquel Jesus;2019-07-29;Engenharias;2013-11-10;33575;DICOR-CORPORATE BANK
